App name,No.,Time,Source,Destination,Protocol,Length
Packers,18138,423.345687,172.30.1.1,172.30.1.250,TCP,108
WhatsApp,18139,423.346168,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,18140,423.346212,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,18141,423.34626,172.30.1.1,172.30.1.250,TCP,124
WhatsApp,18142,423.346286,172.30.1.250,172.30.1.1,TCP,88
Packers,18143,423.348322,172.30.1.1,172.30.1.250,TCP,88
Packers,18144,423.348358,172.30.1.250,172.30.1.1,TCP,88
Packers,18145,423.351794,172.30.1.250,172.30.1.1,TLSv1.3,1352
Packers,18146,423.351906,172.30.1.250,172.30.1.1,TCP,96
Packers,18147,423.352013,172.30.1.1,172.30.1.250,TCP,88
Packers,18148,423.352024,172.30.1.1,172.30.1.250,TCP,88
Packers,18149,423.354954,172.30.1.1,172.30.1.250,TLSv1.2,604
Packers,18150,423.35514,172.30.1.250,172.30.1.1,TCP,88
Packers,18151,423.355331,172.30.1.250,172.30.1.1,TLSv1.2,436
Packers,18152,423.355407,172.30.1.1,172.30.1.250,TCP,88
Packers,18153,423.360509,172.30.1.1,172.30.1.250,TCP,108
Packers,18154,423.383635,172.30.1.250,172.30.1.1,TCP,96
Packers,18155,423.383761,172.30.1.250,172.30.1.1,TCP,96
Packers,18156,423.383827,172.30.1.1,172.30.1.250,TCP,88
Packers,18157,423.383838,172.30.1.1,172.30.1.250,TCP,88
Packers,18158,423.385034,172.30.1.250,172.30.1.1,TCP,88
Packers,18159,423.385147,172.30.1.1,172.30.1.250,TLSv1.2,264
Packers,18160,423.385315,172.30.1.250,172.30.1.1,TCP,88
Packers,18161,423.385521,172.30.1.1,172.30.1.250,TLSv1.2,272
Packers,18162,423.38566,172.30.1.250,172.30.1.1,TCP,88
Packers,18163,423.392533,172.30.1.250,172.30.1.1,TLSv1.2,240
Packers,18164,423.392649,172.30.1.250,172.30.1.1,TCP,96
Packers,18165,423.39272,172.30.1.1,172.30.1.250,TCP,88
Packers,18166,423.392728,172.30.1.1,172.30.1.250,TCP,88
Packers,18167,423.392935,172.30.1.1,172.30.1.250,TLSv1.2,140
Packers,18168,423.392972,172.30.1.250,172.30.1.1,TCP,88
Packers,18169,423.394374,172.30.1.1,172.30.1.250,TLSv1.2,488
Packers,18170,423.394415,172.30.1.250,172.30.1.1,TCP,88
Packers,18171,423.394696,172.30.1.1,172.30.1.250,TLSv1.2,272
Packers,18172,423.394788,172.30.1.250,172.30.1.1,TCP,88
Packers,18173,423.435944,172.30.1.250,172.30.1.1,TLSv1.2,2760
Packers,18174,423.436098,172.30.1.1,172.30.1.250,TCP,88
Packers,18175,423.436122,172.30.1.250,172.30.1.1,TLSv1.2,436
Packers,18176,423.436221,172.30.1.250,172.30.1.1,TLSv1.2,3272
Packers,18177,423.436363,172.30.1.250,172.30.1.1,TLSv1.2,600
Packers,18178,423.436462,172.30.1.1,172.30.1.250,TCP,88
Packers,18179,423.436469,172.30.1.1,172.30.1.250,TCP,88
Packers,18180,423.436474,172.30.1.1,172.30.1.250,TCP,88
Packers,18181,423.446381,172.30.1.1,172.30.1.250,TLSv1.2,120
Packers,18182,423.446403,172.30.1.1,172.30.1.250,TCP,88
Packers,18183,423.446479,172.30.1.250,172.30.1.1,TCP,88
Packers,18184,423.446613,172.30.1.250,172.30.1.1,TCP,88
Packers,18185,423.458439,172.30.1.250,172.30.1.1,TLSv1.2,4184
Packers,18186,423.45998,172.30.1.1,172.30.1.250,TCP,88
Packers,18187,423.463714,172.30.1.1,172.30.1.250,TLSv1.2,212
Packers,18188,423.463908,172.30.1.250,172.30.1.1,TCP,88
Packers,18189,423.464225,172.30.1.1,172.30.1.250,TLSv1.2,448
Packers,18190,423.464313,172.30.1.250,172.30.1.1,TCP,88
Packers,18191,423.464819,172.30.1.1,172.30.1.250,TLSv1.2,212
Packers,18192,423.46509,172.30.1.250,172.30.1.1,TCP,88
Packers,18193,423.46519,172.30.1.1,172.30.1.250,TLSv1.2,460
Packers,18194,423.465349,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,18195,423.465418,172.30.1.250,172.30.1.1,TCP,328
Packers,18196,423.466177,172.30.1.250,172.30.1.1,TLSv1.2,444
WhatsApp,18197,423.466683,172.30.1.1,172.30.1.250,TCP,88
Packers,18198,423.466701,172.30.1.1,172.30.1.250,TCP,88
Packers,18200,423.491555,172.30.1.250,172.30.1.1,TLSv1.2,140
Packers,18201,423.491748,172.30.1.250,172.30.1.1,TLSv1.2,140
Packers,18202,423.491854,172.30.1.1,172.30.1.250,TCP,88
Packers,18203,423.491873,172.30.1.1,172.30.1.250,TCP,88
WhatsApp,18208,423.514282,172.30.1.250,172.30.1.1,TCP,124
WhatsApp,18209,423.514469,172.30.1.1,172.30.1.250,TCP,88
Packers,18210,423.516007,172.30.1.1,172.30.1.250,TLSv1.2,180
Packers,18211,423.516099,172.30.1.250,172.30.1.1,TCP,88
Packers,18212,423.516577,172.30.1.1,172.30.1.250,TLSv1.2,2036
Packers,18213,423.516631,172.30.1.250,172.30.1.1,TCP,88
Packers,18214,423.524875,172.30.1.250,172.30.1.1,TLSv1.2,1392
Packers,18215,423.524979,172.30.1.250,172.30.1.1,TLSv1.2,1380
Packers,18216,423.52504,172.30.1.1,172.30.1.250,TCP,88
Packers,18217,423.525048,172.30.1.1,172.30.1.250,TCP,88
Packers,18218,423.528956,172.30.1.1,172.30.1.250,TLSv1.3,112
Packers,18219,423.529122,172.30.1.1,172.30.1.250,TCP,88
Packers,18220,423.529186,172.30.1.250,172.30.1.1,TCP,88
Packers,18221,423.52935,172.30.1.250,172.30.1.1,TCP,88
Packers,18222,423.529445,172.30.1.1,172.30.1.250,TLSv1.2,120
Packers,18223,423.529488,172.30.1.250,172.30.1.1,TCP,88
Packers,18224,423.529518,172.30.1.1,172.30.1.250,TCP,88
Packers,18225,423.529536,172.30.1.250,172.30.1.1,TCP,88
Packers,18238,423.569223,172.30.1.250,172.30.1.1,TLSv1.2,140
Packers,18239,423.569379,172.30.1.1,172.30.1.250,TCP,88
Packers,18240,423.572268,172.30.1.250,172.30.1.1,TLSv1.2,120
Packers,18241,423.57253,172.30.1.1,172.30.1.250,TCP,88
Packers,18242,423.572606,172.30.1.250,172.30.1.1,TCP,88
Packers,18243,423.581503,172.30.1.250,172.30.1.1,TLSv1.2,368
Packers,18244,423.585573,172.30.1.1,172.30.1.250,TCP,88
Packers,18245,423.585637,172.30.1.1,172.30.1.250,TLSv1.3,112
Packers,18246,423.585656,172.30.1.1,172.30.1.250,TCP,88
Packers,18247,423.585748,172.30.1.250,172.30.1.1,TCP,88
Packers,18248,423.585925,172.30.1.250,172.30.1.1,TCP,88
Google Play service,18292,424.455521,172.30.1.1,172.30.1.250,DNS,116
Google Play service,18293,424.456476,172.30.1.1,172.30.1.250,DNS,116
Google Play service,18294,424.639345,172.30.1.250,172.30.1.1,DNS,372
Google Play service,18295,424.644896,172.30.1.1,172.30.1.250,TCP,108
Google Play service,18296,424.645545,172.30.1.250,172.30.1.1,DNS,372
Google Play service,18297,424.648558,172.30.1.1,172.30.1.250,TCP,108
Google Play service,18298,424.66942,172.30.1.250,172.30.1.1,TCP,96
Google Play service,18299,424.669675,172.30.1.1,172.30.1.250,TCP,88
Google Play service,18300,424.671398,172.30.1.1,172.30.1.250,TLSv1.3,632
Google Play service,18301,424.671547,172.30.1.250,172.30.1.1,TCP,88
Google Play service,18302,424.679463,172.30.1.250,172.30.1.1,TCP,96
Google Play service,18303,424.679572,172.30.1.1,172.30.1.250,TCP,88
Google Play service,18304,424.684641,172.30.1.1,172.30.1.250,TLSv1.3,632
Google Play service,18305,424.684994,172.30.1.250,172.30.1.1,TCP,88
Google Play service,18306,424.711025,172.30.1.250,172.30.1.1,TLSv1.3,292
Google Play service,18307,424.71138,172.30.1.1,172.30.1.250,TCP,88
Google Play service,18308,424.711696,172.30.1.1,172.30.1.250,TLSv1.3,152
Google Play service,18309,424.711745,172.30.1.250,172.30.1.1,TCP,88
Google Play service,18310,424.713045,172.30.1.1,172.30.1.250,TLSv1.3,2124
Google Play service,18311,424.713102,172.30.1.250,172.30.1.1,TCP,88
Google Play service,18312,424.722439,172.30.1.250,172.30.1.1,TLSv1.3,292
Google Play service,18313,424.722776,172.30.1.1,172.30.1.250,TCP,88
Google Play service,18314,424.724533,172.30.1.1,172.30.1.250,TLSv1.3,152
Google Play service,18315,424.724689,172.30.1.250,172.30.1.1,TCP,88
Google Play service,18316,424.728536,172.30.1.1,172.30.1.250,TLSv1.3,1212
Google Play service,18317,424.728701,172.30.1.250,172.30.1.1,TCP,88
Google Play service,18318,424.797872,172.30.1.250,172.30.1.1,TLSv1.3,2256
Google Play service,18319,424.798029,172.30.1.250,172.30.1.1,TLSv1.3,1948
Google Play service,18320,424.798236,172.30.1.1,172.30.1.250,TCP,88
Google Play service,18321,424.798615,172.30.1.1,172.30.1.250,TCP,88
Google Play service,18322,424.876996,172.30.1.1,172.30.1.250,TLSv1.3,1212
Google Play service,18323,424.877266,172.30.1.250,172.30.1.1,TCP,88
Google Play service,18324,424.961622,172.30.1.250,172.30.1.1,TLSv1.3,752
Google Play service,18325,424.961855,172.30.1.1,172.30.1.250,TCP,88
Google Play service,18326,424.963585,172.30.1.250,172.30.1.1,TLSv1.3,768
Google Play service,18327,424.963685,172.30.1.1,172.30.1.250,TCP,88
Google Play service,18328,424.96675,172.30.1.250,172.30.1.1,TLSv1.3,220
Google Play service,18329,424.966902,172.30.1.1,172.30.1.250,TCP,88
Google Fi,18330,426.186634,172.30.1.1,172.30.1.250,DNS,112
Google Fi,18331,426.298927,172.30.1.250,172.30.1.1,DNS,128
Phone,18332,427.295233,172.30.1.1,172.30.1.250,DNS,132
Phone,18333,427.558596,172.30.1.250,172.30.1.1,DNS,388
Phone,18334,427.561349,172.30.1.1,172.30.1.250,TCP,108
Phone,18335,427.562388,172.30.1.1,172.30.1.250,TCP,108
Phone,18336,427.6516,172.30.1.250,172.30.1.1,TCP,96
Phone,18337,427.651935,172.30.1.250,172.30.1.1,TCP,96
Phone,18338,427.652209,172.30.1.1,172.30.1.250,TCP,88
Phone,18339,427.652241,172.30.1.1,172.30.1.250,TCP,88
Phone,18340,427.653392,172.30.1.1,172.30.1.250,TLSv1.3,604
Phone,18341,427.653712,172.30.1.1,172.30.1.250,TLSv1.3,604
Phone,18342,427.653961,172.30.1.250,172.30.1.1,TCP,88
Phone,18343,427.654168,172.30.1.250,172.30.1.1,TCP,88
Phone,18344,427.715405,172.30.1.250,172.30.1.1,TLSv1.3,2760
Phone,18345,427.71568,172.30.1.1,172.30.1.250,TCP,88
Phone,18346,427.715706,172.30.1.250,172.30.1.1,TLSv1.3,2232
Phone,18347,427.715754,172.30.1.1,172.30.1.250,TCP,88
Phone,18348,427.718205,172.30.1.250,172.30.1.1,TLSv1.3,4904
Phone,18349,427.718352,172.30.1.1,172.30.1.250,TCP,88
Phone,18350,427.731793,172.30.1.1,172.30.1.250,TLSv1.3,160
Phone,18351,427.731946,172.30.1.250,172.30.1.1,TCP,88
Phone,18352,427.733771,172.30.1.1,172.30.1.250,TLSv1.3,160
Phone,18353,427.733834,172.30.1.250,172.30.1.1,TCP,88
Phone,18354,427.734386,172.30.1.1,172.30.1.250,TCP,88
Phone,18355,427.734425,172.30.1.250,172.30.1.1,TCP,88
Phone,18356,427.734693,172.30.1.1,172.30.1.250,TLSv1.3,184
Phone,18357,427.734767,172.30.1.250,172.30.1.1,TCP,88
Phone,18358,427.735155,172.30.1.1,172.30.1.250,TLSv1.3,808
Phone,18359,427.735204,172.30.1.250,172.30.1.1,TCP,88
Phone,18360,427.736123,172.30.1.1,172.30.1.250,TLSv1.3,192
Phone,18361,427.736146,172.30.1.250,172.30.1.1,TCP,88
Phone,18362,427.736343,172.30.1.1,172.30.1.250,TLSv1.3,148
Phone,18363,427.736366,172.30.1.250,172.30.1.1,TCP,88
Phone,18364,427.736574,172.30.1.1,172.30.1.250,TLSv1.3,148
Phone,18365,427.736619,172.30.1.250,172.30.1.1,TCP,88
Phone,18366,427.736769,172.30.1.1,172.30.1.250,TLSv1.3,120
Phone,18367,427.736824,172.30.1.250,172.30.1.1,TCP,88
Phone,18368,427.73703,172.30.1.1,172.30.1.250,TLSv1.3,120
Phone,18369,427.737051,172.30.1.250,172.30.1.1,TCP,88
Phone,18370,427.811268,172.30.1.250,172.30.1.1,TLSv1.3,1024
Phone,18371,427.811481,172.30.1.250,172.30.1.1,TLSv1.3,992
Phone,18372,427.811826,172.30.1.1,172.30.1.250,TCP,88
Phone,18373,427.811855,172.30.1.1,172.30.1.250,TCP,88
Phone,18374,427.812001,172.30.1.250,172.30.1.1,TCP,88
Phone,18375,427.812078,172.30.1.1,172.30.1.250,TLSv1.3,120
Phone,18376,427.81219,172.30.1.250,172.30.1.1,TCP,88
Phone,18377,427.90433,172.30.1.250,172.30.1.1,TLSv1.3,464
Phone,18378,427.904503,172.30.1.1,172.30.1.250,TCP,88
Phone,18379,427.905732,172.30.1.1,172.30.1.250,TLSv1.3,128
Phone,18380,427.905792,172.30.1.250,172.30.1.1,TCP,88
Phone,18381,427.921138,172.30.1.250,172.30.1.1,TLSv1.3,228
Phone,18382,427.961799,172.30.1.1,172.30.1.250,TCP,88
Packers,18383,429.351953,172.30.1.250,172.30.1.1,TLSv1.2,120
Packers,18384,431.374506,172.30.1.250,172.30.1.1,TCP,88
Packers,18387,446.210984,172.30.1.250,172.30.1.1,TCP,88
Packers,18388,446.211835,172.30.1.250,172.30.1.1,TCP,88
Packers,18389,446.212258,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,18390,449.646759,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,18391,449.647432,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,18392,449.647948,172.30.1.1,172.30.1.250,TCP,124
WhatsApp,18393,449.648127,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,18394,449.742294,172.30.1.250,172.30.1.1,TCP,128
WhatsApp,18395,449.74286,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,18398,459.780934,172.30.1.1,172.30.1.250,TCP,108
Accountable2You,18399,459.853419,172.30.1.250,172.30.1.1,TCP,96
Accountable2You,18400,459.854045,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,18401,459.856304,172.30.1.1,172.30.1.250,TLSv1.3,604
Accountable2You,18402,459.856673,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,18403,459.912172,172.30.1.250,172.30.1.1,TLSv1.3,2760
Accountable2You,18404,459.912698,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,18405,459.912763,172.30.1.250,172.30.1.1,TCP,2760
Accountable2You,18406,459.912918,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,18407,459.919929,172.30.1.250,172.30.1.1,TLSv1.3,1436
Accountable2You,18408,459.920152,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,18409,459.938884,172.30.1.1,172.30.1.250,TLSv1.3,152
Accountable2You,18410,459.939096,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,18411,459.942803,172.30.1.1,172.30.1.250,TLSv1.3,132
Accountable2You,18412,459.942985,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,18413,459.9435,172.30.1.1,172.30.1.250,TLSv1.3,124
Accountable2You,18414,459.943572,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,18415,459.944101,172.30.1.1,172.30.1.250,TLSv1.3,124
Accountable2You,18416,459.94425,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,18417,459.945974,172.30.1.1,172.30.1.250,TLSv1.3,160
Accountable2You,18418,459.946139,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,18419,460.012255,172.30.1.250,172.30.1.1,TLSv1.3,700
Accountable2You,18420,460.012586,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,18421,460.01434,172.30.1.1,172.30.1.250,TLSv1.3,120
Accountable2You,18422,460.014431,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,18423,460.015283,172.30.1.250,172.30.1.1,TLSv1.3,344
Accountable2You,18424,460.015346,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,18425,460.016073,172.30.1.1,172.30.1.250,TLSv1.3,128
Accountable2You,18426,460.01615,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,18427,460.016349,172.30.1.1,172.30.1.250,TLSv1.3,112
Accountable2You,18428,460.01638,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,18429,460.017039,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,18430,460.017073,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,18431,460.024846,172.30.1.1,172.30.1.250,DNS,116
Accountable2You,18432,460.09397,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,18433,460.094689,172.30.1.250,172.30.1.1,DNS,148
Accountable2You,18434,460.101,172.30.1.1,172.30.1.250,TCP,108
Accountable2You,18435,460.173528,172.30.1.250,172.30.1.1,TCP,96
Accountable2You,18436,460.174214,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,18437,460.178998,172.30.1.1,172.30.1.250,TLSv1.3,616
Accountable2You,18438,460.179576,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,18439,460.253011,172.30.1.250,172.30.1.1,TLSv1.3,304
Accountable2You,18440,460.254293,172.30.1.1,172.30.1.250,TCP,88
Accountable2You,18441,460.260012,172.30.1.1,172.30.1.250,TLSv1.3,152
Accountable2You,18442,460.260238,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,18443,460.264742,172.30.1.1,172.30.1.250,TLSv1.3,1584
Accountable2You,18444,460.264952,172.30.1.250,172.30.1.1,TCP,88
Accountable2You,18445,460.42338,172.30.1.250,172.30.1.1,TLSv1.3,1124
Accountable2You,18446,460.42442,172.30.1.1,172.30.1.250,TCP,88
Google Fi,18447,476.982111,172.30.1.250,172.30.1.1,TCP,88
Google Play service,18448,482.001541,172.30.1.250,172.30.1.1,TCP,88
Packers,18449,483.334756,172.30.1.250,172.30.1.1,TLSv1.2,164
Packers,18450,483.335133,172.30.1.250,172.30.1.1,TCP,88
Packers,18479,487.018047,172.30.1.250,172.30.1.1,TCP,88
Packers,18480,487.018275,172.30.1.250,172.30.1.1,TCP,88
Packers,18481,487.018362,172.30.1.250,172.30.1.1,TCP,88
Packers,18482,487.018439,172.30.1.250,172.30.1.1,TCP,88
Packers,18483,487.01852,172.30.1.250,172.30.1.1,TCP,88
Packers,18484,487.018597,172.30.1.250,172.30.1.1,TCP,88
Google Play service,18485,487.018679,172.30.1.250,172.30.1.1,TCP,88
Google Play service,18486,487.018763,172.30.1.250,172.30.1.1,TCP,88
Google Play service,18487,487.01979,172.30.1.1,172.30.1.250,TCP,108
Google Play service,18488,487.091729,172.30.1.250,172.30.1.1,TCP,96
Google Play service,18489,487.092011,172.30.1.1,172.30.1.250,TCP,88
Google Play service,18490,487.093474,172.30.1.1,172.30.1.250,TLSv1.3,624
Google Play service,18491,487.093912,172.30.1.250,172.30.1.1,TCP,88
Google Play service,18492,487.173464,172.30.1.250,172.30.1.1,TLSv1.3,292
Google Play service,18493,487.173847,172.30.1.1,172.30.1.250,TCP,88
Google Play service,18494,487.175187,172.30.1.1,172.30.1.250,TLSv1.3,152
Google Play service,18495,487.175293,172.30.1.250,172.30.1.1,TCP,88
Google Play service,18496,487.18316,172.30.1.1,172.30.1.250,TLSv1.3,476
Google Play service,18497,487.183327,172.30.1.250,172.30.1.1,TCP,88
Google Play service,18498,487.290291,172.30.1.250,172.30.1.1,TLSv1.3,624
Google Play service,18499,487.290481,172.30.1.1,172.30.1.250,TCP,88
Google Play service,18500,487.304313,172.30.1.250,172.30.1.1,TLSv1.3,204
Google Play service,18501,487.304474,172.30.1.1,172.30.1.250,TCP,88
Phone,18502,492.072786,172.30.1.250,172.30.1.1,TCP,88
Google Play service,18503,511.693553,172.30.1.250,172.30.1.1,TLSv1.3,768
Google Play service,18504,511.695025,172.30.1.1,172.30.1.250,TCP,88
Google Play service,18505,511.741091,172.30.1.1,172.30.1.250,TLSv1.3,124
Google Play service,18506,511.741436,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,18507,512.243307,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,18508,512.271768,172.30.1.1,172.30.1.250,TCP,108
WhatsApp,18509,512.357772,172.30.1.250,172.30.1.1,TCP,96
WhatsApp,18510,512.358205,172.30.1.1,172.30.1.250,TCP,88
WhatsApp,18511,512.362784,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,18512,512.363096,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,18513,512.36328,172.30.1.1,172.30.1.250,SSL,100
WhatsApp,18514,512.363469,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,18515,512.364671,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,18516,512.364837,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,18517,512.364974,172.30.1.1,172.30.1.250,SSL,352
WhatsApp,18518,512.365164,172.30.1.250,172.30.1.1,TCP,88
Gmail,18519,512.428271,172.30.1.1,172.30.1.250,DNS,108
WhatsApp,18520,512.453336,172.30.1.250,172.30.1.1,SSL,200
WhatsApp,18521,512.453855,172.30.1.1,172.30.1.250,TCP,88
WhatsApp,18522,512.463279,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,18523,512.463461,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,18524,512.463681,172.30.1.1,172.30.1.250,SSL,288
WhatsApp,18525,512.463862,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,18526,512.464272,172.30.1.1,172.30.1.250,TCP,92
WhatsApp,18527,512.464311,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,18528,512.464416,172.30.1.1,172.30.1.250,SSL,124
WhatsApp,18529,512.464787,172.30.1.250,172.30.1.1,TCP,88
Gmail,18530,512.493621,172.30.1.250,172.30.1.1,DNS,124
Gmail,18531,512.49783,172.30.1.1,172.30.1.250,TCP,108
Gmail,18532,512.573729,172.30.1.250,172.30.1.1,TCP,96
Gmail,18533,512.574155,172.30.1.1,172.30.1.250,TCP,88
WhatsApp,18534,512.582441,172.30.1.250,172.30.1.1,SSL,328
WhatsApp,18535,512.582758,172.30.1.1,172.30.1.250,TCP,88
Gmail,18536,512.589622,172.30.1.1,172.30.1.250,TLSv1.3,604
Gmail,18537,512.590182,172.30.1.250,172.30.1.1,TCP,88
WhatsApp,18538,512.65329,172.30.1.250,172.30.1.1,SSL,124
WhatsApp,18539,512.653847,172.30.1.1,172.30.1.250,TCP,88
Gmail,18540,512.696743,172.30.1.250,172.30.1.1,TLSv1.3,1424
Gmail,18541,512.698028,172.30.1.1,172.30.1.250,TCP,88
Gmail,18542,512.699312,172.30.1.250,172.30.1.1,TCP,1424
Gmail,18543,512.699461,172.30.1.1,172.30.1.250,TCP,88
Gmail,18544,512.708244,172.30.1.250,172.30.1.1,TLSv1.3,1840
Gmail,18545,512.708392,172.30.1.1,172.30.1.250,TCP,88
Gmail,18546,512.745372,172.30.1.1,172.30.1.250,TLSv1.3,160
Gmail,18547,512.745523,172.30.1.250,172.30.1.1,TCP,88
Gmail,18548,512.746855,172.30.1.1,172.30.1.250,TLSv1.3,184
Gmail,18549,512.74696,172.30.1.250,172.30.1.1,TCP,88
Gmail,18550,512.748007,172.30.1.1,172.30.1.250,TLSv1.3,1060
Gmail,18551,512.748113,172.30.1.250,172.30.1.1,TCP,88
Gmail,18552,512.74892,172.30.1.1,172.30.1.250,TLSv1.3,364
Gmail,18553,512.749027,172.30.1.250,172.30.1.1,TCP,88
Gmail,18554,512.81338,172.30.1.250,172.30.1.1,TLSv1.3,972
Gmail,18555,512.813751,172.30.1.1,172.30.1.250,TCP,88
Gmail,18556,512.814991,172.30.1.1,172.30.1.250,TLSv1.3,120
Gmail,18557,512.815293,172.30.1.250,172.30.1.1,TCP,88
Gmail,18558,513.057087,172.30.1.250,172.30.1.1,TLSv1.3,2528
Gmail,18559,513.058766,172.30.1.1,172.30.1.250,TCP,88
Gmail,18560,513.079903,172.30.1.1,172.30.1.250,TLSv1.3,128
Gmail,18561,513.080159,172.30.1.250,172.30.1.1,TCP,88
Gmail,18562,513.220498,172.30.1.1,172.30.1.250,TLSv1.3,1080
Gmail,18563,513.220714,172.30.1.250,172.30.1.1,TCP,88
Gmail,18564,513.221389,172.30.1.1,172.30.1.250,TLSv1.3,180
Gmail,18565,513.221454,172.30.1.250,172.30.1.1,TCP,88
Gmail,18566,513.459365,172.30.1.250,172.30.1.1,TLSv1.3,10048
Gmail,18567,513.460458,172.30.1.250,172.30.1.1,TLSv1.3,3784
Gmail,18568,513.461209,172.30.1.1,172.30.1.250,TCP,88
Gmail,18569,513.470018,172.30.1.250,172.30.1.1,TLSv1.3,2784
Gmail,18570,513.491216,172.30.1.1,172.30.1.250,TLSv1.3,128
Gmail,18571,513.491394,172.30.1.250,172.30.1.1,TCP,88
Gmail,18572,513.822536,172.30.1.1,172.30.1.250,DNS,124
Gmail,18573,513.893053,172.30.1.250,172.30.1.1,DNS,380
Gmail,18574,513.901974,172.30.1.1,172.30.1.250,TCP,108
Gmail,18575,513.973083,172.30.1.250,172.30.1.1,TCP,96
Gmail,18576,513.973718,172.30.1.1,172.30.1.250,TCP,88
Gmail,18577,513.975385,172.30.1.1,172.30.1.250,TLSv1.3,604
Gmail,18578,513.975734,172.30.1.250,172.30.1.1,TCP,88
Gmail,18579,514.067329,172.30.1.250,172.30.1.1,TLSv1.3,4896
Gmail,18580,514.068141,172.30.1.1,172.30.1.250,TCP,88
Gmail,18581,514.106525,172.30.1.1,172.30.1.250,TLSv1.3,160
Gmail,18582,514.106782,172.30.1.250,172.30.1.1,TCP,88
Gmail,18583,514.107896,172.30.1.1,172.30.1.250,TLSv1.3,184
Gmail,18584,514.107999,172.30.1.250,172.30.1.1,TCP,88
Gmail,18585,514.108699,172.30.1.1,172.30.1.250,TLSv1.3,836
Gmail,18586,514.108831,172.30.1.250,172.30.1.1,TCP,88
Gmail,18587,514.110459,172.30.1.1,172.30.1.250,TLSv1.3,168
Gmail,18588,514.110559,172.30.1.250,172.30.1.1,TCP,88
Gmail,18589,514.1109,172.30.1.1,172.30.1.250,TLSv1.3,120
Gmail,18590,514.11094,172.30.1.250,172.30.1.1,TCP,88
Gmail,18591,514.174368,172.30.1.250,172.30.1.1,TLSv1.3,1000
Gmail,18592,514.17557,172.30.1.1,172.30.1.250,TCP,88
Gmail,18593,514.176348,172.30.1.1,172.30.1.250,TLSv1.3,120
Gmail,18594,514.176464,172.30.1.250,172.30.1.1,TCP,88
Gmail,18595,514.253803,172.30.1.250,172.30.1.1,TLSv1.3,496
Gmail,18596,514.254088,172.30.1.1,172.30.1.250,TCP,88
Gmail,18597,514.262822,172.30.1.1,172.30.1.250,TLSv1.3,128
Gmail,18598,514.263017,172.30.1.250,172.30.1.1,TCP,88
